transaction_id,amount,transaction_hour,foreign_transaction,location_mismatch,velocity_last_24h,cardholder_age,is_fraud,device_trust_score_binned,merchant_category_Clothing,merchant_category_Electronics,merchant_category_Food,merchant_category_Grocery,merchant_category_Travel
459,10.43,1,0,0,1,20,0,3,0,0,0,0,1
460,22.77,20,0,0,4,48,0,2,0,0,0,0,1
461,22.5,2,0,0,1,61,0,2,0,0,1,0,0
462,188.56,22,0,0,3,25,0,3,0,0,0,0,1
463,246.71,3,1,0,1,21,0,2,0,1,0,0,0
464,157.6,16,0,0,0,49,0,1,0,0,1,0,0
465,529.8425,21,0,0,1,24,0,3,0,0,0,0,1
466,84.56,5,0,0,3,31,0,3,1,0,0,0,0
467,60.56,6,0,0,3,51,0,2,0,0,0,0,1
468,365.31,14,0,0,1,22,0,3,0,0,0,1,0
469,45.55,10,0,0,2,29,0,1,0,0,1,0,0
470,529.8425,23,0,0,0,54,0,2,0,0,0,0,1
471,2.2,2,0,0,0,44,0,2,0,0,0,0,1
472,529.8425,5,0,0,0,38,0,1,0,1,0,0,0
473,7.94,1,0,1,0,30,0,1,1,0,0,0,0
474,399.19,13,0,0,1,42,0,1,1,0,0,0,0
475,135.03,8,0,0,1,51,0,3,0,1,0,0,0
476,529.8425,17,0,0,1,59,0,3,0,1,0,0,0
477,13.8,18,1,0,5,61,0,3,0,0,0,1,0
478,145.28,11,0,0,0,65,0,2,0,0,1,0,0
479,529.8425,12,0,0,2,34,0,1,1,0,0,0,0
480,133.28,11,0,0,3,38,0,3,0,1,0,0,0
481,178.67,11,0,0,2,32,0,2,0,1,0,0,0
482,214.18,17,0,0,0,43,0,3,0,0,1,0,0
483,109.1,8,0,0,3,50,0,2,0,1,0,0,0
484,177.78,16,0,0,5,52,0,3,0,0,0,1,0
485,158.01,20,0,0,3,43,0,3,0,0,1,0,0
486,416.56,15,0,0,3,29,0,3,0,0,0,1,0
487,8.37,16,0,0,2,39,0,3,0,0,0,0,1
488,59.37,20,1,0,4,27,0,3,1,0,0,0,0
489,529.8425,23,0,0,4,26,0,1,0,1,0,0,0
490,397.74,7,0,0,2,53,0,3,0,0,1,0,0
491,109.47,10,0,1,2,51,0,1,0,0,0,1,0
492,174.23,23,0,0,4,38,0,3,1,0,0,0,0
493,58.48,1,0,0,5,50,0,3,1,0,0,0,0
494,37.51,7,1,1,2,27,0,2,0,1,0,0,0
495,112.15,11,0,0,2,62,0,2,1,0,0,0,0
496,78.47,20,0,0,3,24,0,2,0,1,0,0,0
497,157.72,0,0,0,3,45,0,3,0,0,0,0,1
498,14.57,22,0,0,2,35,0,2,0,1,0,0,0
499,529.8425,12,0,0,2,32,0,2,0,0,0,1,0
500,529.8425,21,0,0,3,57,0,2,1,0,0,0,0
501,215.62,20,0,0,3,47,0,2,1,0,0,0,0
502,138.25,16,0,0,3,42,0,1,1,0,0,0,0
503,66.67,13,0,0,3,67,0,3,0,1,0,0,0
504,302.56,13,1,0,1,67,0,1,0,0,1,0,0
505,207.78,15,0,0,3,62,0,2,0,1,0,0,0
506,31.95,16,0,0,3,47,0,1,0,0,0,1,0
507,435.29,5,0,0,1,33,0,1,0,1,0,0,0
508,311.22,6,0,0,2,27,0,2,1,0,0,0,0
509,529.8425,0,0,1,0,42,0,2,0,0,0,0,1
510,232.85,14,0,0,2,29,0,1,0,0,0,1,0
511,171.07,19,0,1,4,57,0,2,0,0,0,0,1
512,97.51,20,0,0,1,18,0,3,0,0,0,1,0
513,485.82,17,0,0,3,26,0,1,0,0,0,1,0
514,361.87,12,0,0,2,37,0,2,1,0,0,0,0
515,8.33,23,0,0,3,55,0,1,0,1,0,0,0
516,4.81,1,0,0,0,35,0,3,1,0,0,0,0
517,85.02,18,0,0,3,46,0,2,1,0,0,0,0
518,299.46,14,0,0,2,54,0,1,1,0,0,0,0
519,529.8425,11,1,0,1,66,0,2,0,0,0,0,1
520,29.34,14,0,0,1,29,0,2,0,0,0,1,0
521,162.31,17,0,0,4,54,0,3,0,0,1,0,0
522,86.31,13,0,0,6,49,0,3,0,1,0,0,0
523,529.8425,5,1,1,2,29,0,2,1,0,0,0,0
524,332.26,11,0,0,4,54,0,2,0,0,0,1,0
525,327.99,19,0,0,3,56,0,3,0,1,0,0,0
526,113.83,22,0,0,3,29,0,1,0,0,1,0,0
527,96.45,5,0,0,0,50,0,3,0,0,1,0,0
528,57.49,8,0,0,2,60,0,2,1,0,0,0,0
529,10.44,3,0,0,1,49,0,1,0,0,1,0,0
530,360.08,16,0,0,2,50,0,2,0,0,1,0,0
531,301.7,1,0,0,1,41,0,2,0,1,0,0,0
532,529.8425,15,1,0,3,48,0,1,0,1,0,0,0
533,529.8425,23,1,0,2,64,0,1,1,0,0,0,0
534,145.92,13,0,0,3,47,0,1,0,0,0,1,0
535,263.75,7,0,0,1,43,0,1,1,0,0,0,0
536,521.31,13,0,0,3,19,0,3,0,0,0,0,1
537,341.06,1,0,0,3,69,0,3,0,0,1,0,0
538,51.15,15,0,0,2,34,0,2,0,0,0,1,0
539,107.79,3,0,0,5,18,1,1,0,1,0,0,0
540,24.89,0,0,0,1,69,0,2,0,0,0,0,1
541,529.8425,22,0,0,1,48,0,2,0,0,0,0,1
542,167.73,19,1,0,3,46,0,1,0,0,1,0,0
543,46.73,13,0,0,1,28,0,1,0,1,0,0,0
544,200.49,7,0,0,2,62,0,2,0,0,0,1,0
545,173.28,2,0,0,1,21,0,3,0,1,0,0,0
546,79.82,4,1,0,2,53,0,1,0,0,1,0,0
547,21.7,5,0,0,2,25,0,1,0,0,0,0,1
548,200.42,21,0,1,1,53,0,3,0,0,1,0,0
549,132.23,7,0,0,2,64,0,1,1,0,0,0,0
550,266.37,5,0,0,1,38,0,2,0,0,0,0,1
551,132.18,5,0,0,1,28,0,3,0,0,1,0,0
552,344.12,3,1,0,3,29,1,1,0,0,0,1,0
553,144.5,6,1,0,1,43,0,3,0,0,0,1,0
554,148.16,23,0,0,2,44,0,1,0,0,0,1,0
555,376.7,18,0,0,2,51,0,1,1,0,0,0,0
556,93.0,6,0,0,1,27,0,2,0,1,0,0,0
557,25.9,2,0,0,3,26,0,1,0,0,0,1,0
558,5.26,7,0,0,0,56,0,1,1,0,0,0,0
559,253.27,0,0,0,3,30,0,2,0,0,0,1,0
560,174.31,0,0,0,2,29,0,1,1,0,0,0,0
561,219.18,13,0,0,2,34,0,1,0,0,0,1,0
562,43.11,5,0,0,2,21,0,1,0,1,0,0,0
563,26.39,9,0,0,2,56,0,3,0,0,1,0,0
564,2.64,13,0,0,2,45,0,3,0,0,0,1,0
565,77.7,3,0,0,0,58,0,3,0,0,1,0,0
566,160.45,5,0,0,4,37,0,3,0,0,0,1,0
567,89.64,15,0,0,2,24,0,2,0,1,0,0,0
568,103.56,20,0,0,2,25,0,3,0,0,1,0,0
569,422.11,0,0,0,6,52,0,2,1,0,0,0,0
570,77.06,5,0,0,3,46,0,3,0,0,0,1,0
571,129.87,8,0,0,2,64,0,2,0,0,0,1,0
572,275.56,14,0,0,6,32,0,1,1,0,0,0,0
573,90.91,11,0,0,3,48,0,3,0,1,0,0,0
574,175.16,2,0,0,1,29,0,2,0,0,0,0,1
575,356.97,10,0,0,1,38,0,2,0,0,0,1,0
576,529.8425,14,1,0,2,65,0,1,1,0,0,0,0
577,28.63,2,0,0,4,33,0,3,0,0,0,0,1
578,470.1,13,0,0,2,56,0,3,0,0,0,1,0
579,121.95,1,0,0,2,49,0,1,0,0,1,0,0
580,53.77,3,0,0,1,23,0,3,1,0,0,0,0
581,110.63,18,0,1,4,41,0,3,0,0,1,0,0
582,529.8425,11,0,0,2,49,0,1,0,1,0,0,0
583,122.13,1,0,1,1,35,1,1,0,0,0,0,1
584,71.75,16,0,0,1,61,0,2,1,0,0,0,0
585,180.63,2,0,0,1,27,0,2,0,0,0,1,0
586,49.43,9,1,0,6,46,0,3,0,0,0,1,0
587,14.2,15,0,0,4,26,0,1,0,0,0,0,1
588,24.84,21,0,0,2,30,0,1,0,0,1,0,0
589,24.66,8,0,0,3,68,0,1,0,0,1,0,0
590,29.66,10,0,0,1,44,0,1,1,0,0,0,0
591,26.9,20,1,0,2,54,0,3,1,0,0,0,0
592,184.34,14,0,0,2,25,0,3,0,0,1,0,0
593,36.13,2,0,0,3,19,0,1,1,0,0,0,0
594,76.35,15,0,0,2,59,0,3,0,0,1,0,0
595,408.78,20,0,0,4,21,0,2,0,0,0,0,1
596,115.63,20,0,0,1,27,0,1,1,0,0,0,0
597,198.23,20,0,1,5,31,0,3,0,0,1,0,0
598,34.04,11,0,0,0,42,0,1,1,0,0,0,0
599,38.44,22,0,0,2,58,0,1,0,0,0,1,0
600,7.51,4,0,0,1,31,0,1,0,0,0,1,0
601,33.31,6,0,0,2,27,0,3,0,1,0,0,0
602,58.78,8,1,0,1,25,0,3,0,0,1,0,0
603,35.07,20,1,0,1,23,0,2,0,1,0,0,0
604,16.72,17,1,0,0,22,0,3,0,0,1,0,0
605,23.14,20,1,0,4,38,0,1,1,0,0,0,0
606,111.17,7,0,0,2,66,0,3,0,0,1,0,0
607,41.6,11,0,0,4,40,0,3,0,0,0,1,0
608,81.54,19,0,0,1,54,0,1,1,0,0,0,0
609,126.0,1,0,0,6,36,0,2,0,0,0,1,0
610,211.04,9,0,0,4,66,0,1,1,0,0,0,0
611,7.22,18,0,0,5,37,0,3,0,0,1,0,0
612,289.17,8,1,0,0,27,0,2,0,0,1,0,0
613,177.95,23,0,0,4,35,0,1,0,0,0,1,0
614,15.35,7,0,1,2,37,0,1,0,0,0,0,1
615,372.26,23,0,0,4,65,0,1,0,0,1,0,0
616,456.6,23,0,0,2,28,0,2,0,0,0,0,1
617,11.34,23,0,0,1,32,0,3,1,0,0,0,0
618,58.35,0,0,1,4,49,1,1,0,0,0,0,1
619,295.37,5,0,0,4,28,0,2,0,0,0,1,0
620,248.28,11,0,0,0,69,0,2,0,1,0,0,0
621,36.72,23,0,1,0,46,0,2,0,1,0,0,0
622,42.28,18,0,0,1,57,0,1,0,0,0,1,0
623,83.3,16,1,0,1,56,0,3,0,1,0,0,0
624,119.28,1,0,0,1,18,0,3,0,0,0,1,0
625,173.34,10,1,0,2,64,0,2,0,0,1,0,0
626,82.86,17,0,0,0,44,0,3,0,0,0,0,1
627,111.76,22,0,0,0,52,0,2,0,1,0,0,0
628,247.72,21,0,0,5,25,0,1,0,0,1,0,0
629,6.73,10,0,0,3,29,0,2,0,1,0,0,0
630,52.37,17,0,0,4,45,0,3,1,0,0,0,0
631,224.91,7,0,0,3,65,0,1,0,0,0,1,0
632,406.04,14,0,0,1,36,0,2,0,0,0,1,0
633,129.02,8,1,0,2,46,0,1,0,0,1,0,0
634,136.72,14,0,0,1,59,0,1,1,0,0,0,0
635,20.41,6,1,0,1,59,0,3,0,0,0,0,1
636,106.77,19,0,0,2,35,0,2,1,0,0,0,0
637,136.91,12,0,0,2,51,0,1,1,0,0,0,0
638,49.98,12,0,0,2,68,0,1,0,0,0,0,1
639,56.46,0,0,0,3,36,0,2,0,0,0,0,1
640,85.26,19,0,1,3,41,0,1,1,0,0,0,0
641,3.65,3,0,0,1,51,0,3,0,1,0,0,0
642,69.97,23,0,0,1,49,0,1,0,1,0,0,0
643,42.76,3,0,0,1,19,0,2,1,0,0,0,0
644,71.41,3,0,0,2,49,0,3,0,1,0,0,0
645,22.96,12,0,0,2,25,0,1,0,0,0,0,1
646,398.17,1,1,1,2,62,1,2,0,0,0,0,1
647,162.07,22,1,0,2,26,0,2,0,1,0,0,0
648,204.59,14,0,0,2,40,0,1,0,0,0,0,1
649,280.21,3,0,0,0,46,0,3,0,0,0,1,0
650,124.21,5,0,0,0,24,0,3,0,0,0,0,1
651,16.37,2,0,0,1,22,0,2,1,0,0,0,0
652,138.65,6,0,0,1,57,0,1,0,0,1,0,0
653,159.11,5,0,1,1,49,0,1,0,1,0,0,0
654,246.28,2,0,0,1,57,0,3,0,1,0,0,0
655,101.71,3,0,0,3,20,0,3,0,0,0,0,1
656,24.57,9,1,1,6,27,1,2,0,0,0,0,1
657,60.08,20,0,0,2,57,0,2,0,0,1,0,0
658,81.2,8,0,0,1,46,0,2,0,0,1,0,0
659,186.88,5,0,1,0,62,0,2,1,0,0,0,0
660,152.24,19,0,0,0,36,0,3,0,0,0,1,0
661,79.24,10,0,0,2,42,0,3,1,0,0,0,0
662,529.8425,6,0,0,2,37,0,1,0,1,0,0,0
663,167.55,17,0,0,3,64,0,2,0,0,0,0,1
664,48.74,3,0,0,3,55,0,1,1,0,0,0,0
665,19.32,4,0,0,4,63,0,3,0,0,0,0,1
666,29.86,3,0,1,4,27,0,3,0,0,0,0,1
667,50.82,3,0,0,2,68,0,2,1,0,0,0,0
668,31.53,12,0,0,1,28,0,3,1,0,0,0,0
669,37.17,15,0,0,1,31,0,2,0,0,1,0,0
670,60.41,13,0,0,3,68,0,1,0,0,0,1,0
671,34.27,10,0,0,3,48,0,2,0,0,1,0,0
672,408.74,1,0,0,0,22,0,3,0,0,0,1,0
673,15.05,21,0,1,0,60,0,2,1,0,0,0,0
674,133.81,13,0,0,0,45,0,1,0,0,0,1,0
675,95.1,23,0,1,1,36,0,2,0,1,0,0,0
676,529.8425,23,0,0,2,50,0,1,0,0,1,0,0
677,21.39,6,0,1,3,19,0,3,0,0,1,0,0
678,91.31,10,0,0,1,46,0,3,0,0,1,0,0
679,529.8425,3,0,0,3,35,0,2,0,0,0,0,1
680,361.12,6,0,0,3,63,0,2,0,0,0,0,1
681,305.76,15,0,0,2,27,0,1,1,0,0,0,0
682,53.69,5,0,0,4,55,0,2,1,0,0,0,0
683,33.73,5,1,0,2,32,0,1,0,0,0,0,1
684,198.82,1,0,0,2,39,0,1,0,0,1,0,0
685,477.07,23,0,0,1,44,0,1,0,0,0,0,1
686,146.46,7,0,0,1,44,0,1,0,0,0,1,0
687,152.59,6,0,0,2,39,0,3,0,0,1,0,0
688,59.13,23,0,0,3,38,0,2,0,0,0,0,1
689,264.15,13,0,0,2,48,0,3,1,0,0,0,0
690,37.27,8,0,0,3,51,0,3,0,0,0,0,1
691,70.4,14,0,0,1,23,0,1,0,1,0,0,0
692,99.75,21,0,0,0,30,0,1,0,0,0,0,1
693,127.53,17,0,0,4,57,0,1,0,0,1,0,0
694,49.97,11,0,0,1,32,0,1,0,0,0,0,1
695,21.96,22,0,0,2,44,0,1,1,0,0,0,0
696,169.78,18,1,0,5,48,0,3,0,0,0,1,0
697,61.3,12,0,0,3,65,0,1,0,1,0,0,0
698,156.68,6,0,0,1,59,0,1,0,0,1,0,0
699,30.18,9,0,0,4,40,0,2,1,0,0,0,0
700,118.1,9,0,0,0,63,0,1,0,1,0,0,0
701,136.9,1,0,0,2,52,0,2,0,0,0,0,1
702,9.58,13,0,0,3,25,0,2,0,1,0,0,0
703,73.87,12,0,0,3,50,0,1,0,0,0,1,0
704,25.98,21,0,0,0,45,0,1,0,1,0,0,0
705,11.79,5,0,0,0,24,0,3,0,1,0,0,0
706,529.8425,8,0,0,1,53,0,1,0,0,0,0,1
707,70.04,12,0,0,2,60,0,3,0,0,0,0,1
708,298.81,8,1,0,2,30,0,2,0,0,1,0,0
709,52.9,12,1,0,2,59,0,3,0,0,0,0,1
710,205.95,4,0,0,3,48,0,1,0,1,0,0,0
711,257.05,13,0,0,5,30,0,2,0,0,0,1,0
712,162.98,4,0,0,2,52,0,1,0,0,0,0,1
713,114.81,8,0,0,2,67,0,3,0,0,1,0,0
714,95.54,7,0,0,1,24,0,1,0,0,1,0,0
715,77.23,6,0,0,2,39,0,2,0,1,0,0,0
716,477.46,7,0,0,4,57,0,2,0,0,0,0,1
717,319.61,21,0,0,3,69,0,2,0,0,0,0,1
718,529.8425,2,0,0,4,51,0,3,0,0,1,0,0
719,23.89,22,0,0,2,26,0,3,0,0,0,0,1
720,236.26,23,0,0,3,49,0,1,0,1,0,0,0
721,501.5,14,1,0,2,52,0,2,0,0,0,1,0
722,35.99,7,0,0,1,20,0,1,0,1,0,0,0
723,12.39,0,0,0,3,38,0,2,0,0,0,0,1
724,243.25,6,0,0,2,30,0,1,0,1,0,0,0
725,153.8,18,0,0,1,50,0,2,1,0,0,0,0
726,331.93,1,0,0,2,53,0,3,1,0,0,0,0
727,27.1,13,0,0,3,27,0,3,0,0,0,0,1
728,285.49,17,0,0,3,53,0,2,0,0,0,0,1
729,40.53,14,0,0,2,35,0,3,0,0,0,1,0
730,32.17,13,0,0,4,48,0,2,0,1,0,0,0
731,32.3,23,1,0,1,62,0,1,0,0,0,1,0
732,303.32,18,0,0,2,57,0,3,0,0,0,0,1
733,196.96,18,0,0,0,18,0,3,0,0,0,0,1
734,133.27,21,1,1,1,48,0,2,0,0,1,0,0
735,80.0,16,0,0,6,43,0,3,0,0,0,1,0
736,377.5,21,0,0,3,33,0,1,0,0,0,0,1
737,89.7,18,0,0,0,55,0,3,1,0,0,0,0
738,305.29,15,0,0,2,29,0,1,0,0,1,0,0
739,104.09,19,0,0,1,65,0,3,0,1,0,0,0
740,85.16,18,0,0,2,60,0,2,0,0,1,0,0
741,111.81,0,0,0,1,60,0,3,0,1,0,0,0
742,64.56,18,0,0,0,68,0,2,1,0,0,0,0
743,247.82,6,0,0,1,46,0,1,0,1,0,0,0
744,125.75,22,0,0,5,29,0,3,0,0,0,1,0
745,47.56,10,0,0,6,22,0,2,0,1,0,0,0
746,413.7,4,0,0,1,59,0,3,0,1,0,0,0
747,87.18,16,0,0,1,19,0,2,0,0,1,0,0
748,141.17,10,0,0,0,29,0,1,1,0,0,0,0
749,426.51,23,0,0,0,31,0,3,0,1,0,0,0
750,176.18,7,1,0,0,64,0,3,0,0,0,1,0
751,22.38,9,0,0,2,47,0,1,0,0,1,0,0
752,505.91,11,0,0,1,52,0,1,1,0,0,0,0
753,177.85,9,0,0,2,64,0,1,1,0,0,0,0
754,73.41,12,0,1,2,34,0,1,0,0,0,0,1
755,27.0,17,0,0,3,20,0,2,0,0,0,1,0
756,284.4,9,0,0,1,26,0,3,0,0,1,0,0
757,174.2,18,1,0,0,24,0,1,0,0,1,0,0
758,137.23,19,0,0,2,37,0,2,0,0,0,1,0
759,403.79,16,0,0,1,29,0,3,1,0,0,0,0
760,279.72,19,0,0,0,24,0,2,0,1,0,0,0
761,29.61,15,0,0,1,46,0,3,0,0,0,1,0
762,67.24,4,0,0,2,46,0,2,0,0,1,0,0
763,51.42,2,0,0,2,35,0,2,0,0,0,1,0
764,245.23,14,0,0,1,19,0,2,1,0,0,0,0
765,6.14,1,0,0,0,65,0,1,0,0,0,0,1
766,151.87,12,0,0,1,28,0,2,0,0,0,0,1
767,258.73,21,0,0,0,43,0,3,0,1,0,0,0
768,376.86,7,0,0,2,44,0,3,0,1,0,0,0
769,75.36,22,1,0,0,36,0,3,1,0,0,0,0
770,309.93,16,0,0,0,55,0,3,0,1,0,0,0
771,21.1,3,0,1,2,37,1,1,0,0,0,0,1
772,337.27,18,0,0,1,41,0,2,1,0,0,0,0
773,24.55,21,1,0,3,56,0,3,1,0,0,0,0
774,91.14,8,0,0,4,30,0,2,1,0,0,0,0
775,287.28,22,0,0,2,23,0,2,0,0,0,1,0
776,29.24,14,1,1,2,57,0,3,0,1,0,0,0
777,46.87,8,0,0,2,54,0,3,0,0,1,0,0
778,230.59,23,0,0,3,18,0,1,0,0,0,0,1
779,229.16,20,0,0,0,69,0,1,0,1,0,0,0
780,184.47,8,0,0,3,19,0,2,0,0,0,0,1
781,213.12,13,0,0,3,55,0,3,0,1,0,0,0
782,140.84,22,0,0,2,58,0,1,0,0,1,0,0
783,52.22,20,0,1,0,47,0,1,0,0,0,0,1
784,76.35,15,0,0,2,41,0,2,0,0,1,0,0
785,36.07,23,0,0,3,58,0,2,0,0,0,0,1
786,430.36,22,0,0,2,55,0,1,0,0,0,1,0
787,157.61,16,0,0,2,44,0,2,0,0,0,1,0
788,92.2,12,0,0,1,47,0,2,0,0,0,0,1
789,111.58,8,0,0,3,26,0,2,0,0,0,0,1
790,529.71,14,1,0,0,54,0,3,0,0,1,0,0
791,29.96,6,0,0,3,33,0,1,1,0,0,0,0
792,158.84,0,0,0,2,52,0,3,0,0,0,0,1
793,126.9,0,0,0,4,45,0,1,0,1,0,0,0
794,170.16,4,0,0,4,29,0,3,0,1,0,0,0
795,3.29,23,0,0,2,29,0,1,0,1,0,0,0
796,370.2,8,0,0,4,68,0,2,0,0,0,1,0
797,484.2,11,0,0,2,26,0,2,0,0,1,0,0
798,149.89,5,0,0,4,46,0,1,0,0,0,1,0
799,214.72,12,0,0,4,68,0,1,0,1,0,0,0
800,460.34,7,0,0,1,68,0,1,0,0,0,0,1
801,221.11,14,0,0,3,38,0,1,0,1,0,0,0
802,29.79,5,0,0,1,34,0,2,0,0,0,0,1
803,154.57,5,0,0,4,50,0,3,0,0,1,0,0
804,167.98,3,0,0,4,51,0,2,1,0,0,0,0
805,99.34,10,0,0,0,43,0,3,0,0,0,0,1
806,240.03,20,0,0,6,35,0,2,0,0,0,1,0
807,490.26,17,0,0,1,51,0,1,0,1,0,0,0
808,467.62,2,0,0,2,55,0,1,0,1,0,0,0
809,107.89,2,0,0,2,42,0,1,0,1,0,0,0
810,21.63,11,0,0,2,69,0,1,0,0,0,0,1
811,529.8425,20,0,0,1,68,0,2,0,0,1,0,0
812,328.63,20,0,0,3,51,0,1,0,0,0,0,1
813,23.97,5,0,0,0,67,0,1,0,0,0,1,0
814,456.54,20,0,0,4,65,0,3,0,1,0,0,0
815,367.1,5,0,0,1,62,0,3,0,0,0,0,1
816,131.68,7,1,0,3,32,0,2,0,1,0,0,0
817,161.05,14,0,1,6,19,0,2,0,0,0,1,0
818,91.65,17,0,0,3,40,0,1,1,0,0,0,0
819,10.14,19,0,0,0,62,0,2,1,0,0,0,0
820,73.49,15,0,0,2,23,0,1,1,0,0,0,0
821,292.29,5,0,0,3,56,0,1,0,1,0,0,0
822,0.84,20,0,0,1,36,0,1,0,0,0,0,1
823,73.03,16,0,0,6,51,0,1,0,1,0,0,0
824,91.4,8,0,0,2,54,0,3,0,0,1,0,0
825,138.76,18,0,0,3,63,0,2,0,0,0,0,1
826,454.31,17,0,0,3,40,0,2,0,0,0,1,0
827,76.53,22,0,0,3,32,0,1,1,0,0,0,0
828,76.7,4,1,0,4,19,0,3,0,0,0,0,1
829,240.75,5,0,0,0,55,0,2,0,0,0,0,1
830,108.34,11,0,0,2,42,0,3,1,0,0,0,0
831,45.79,10,0,0,0,61,0,1,0,0,0,1,0
832,108.41,15,0,0,3,25,0,1,0,1,0,0,0
833,27.33,19,0,0,4,28,0,1,0,1,0,0,0
834,34.93,16,0,0,4,46,0,3,0,0,0,0,1
835,124.18,19,1,0,0,22,0,3,1,0,0,0,0
836,97.72,8,0,0,1,54,0,3,0,0,1,0,0
837,443.39,0,0,1,3,37,0,3,0,0,0,1,0
838,81.01,2,1,0,1,29,0,3,0,1,0,0,0
839,156.4,20,0,0,3,33,0,3,0,0,0,1,0
840,180.07,22,0,0,2,38,0,1,0,0,0,1,0
841,2.37,8,1,0,0,54,0,1,0,0,0,1,0
842,196.07,21,0,0,2,67,0,3,1,0,0,0,0
843,35.29,18,0,0,1,38,0,3,1,0,0,0,0
844,529.8425,12,0,0,2,45,0,3,1,0,0,0,0
845,28.97,22,0,0,4,51,0,2,0,0,0,0,1
846,96.39,13,0,0,1,25,0,3,1,0,0,0,0
847,16.06,19,0,0,1,63,0,3,0,0,0,0,1
848,529.8425,18,0,0,0,48,0,2,0,1,0,0,0
849,125.56,22,0,0,2,38,0,3,0,1,0,0,0
850,162.87,6,0,0,2,20,0,3,0,1,0,0,0
851,12.5,3,0,0,3,64,0,3,0,1,0,0,0
852,249.5,11,0,0,1,38,0,2,0,1,0,0,0
853,42.41,22,0,0,3,46,0,3,1,0,0,0,0
854,411.0,13,0,0,1,49,0,2,0,0,1,0,0
855,41.33,1,0,0,3,66,0,3,1,0,0,0,0
856,38.08,0,0,0,1,43,0,3,0,0,1,0,0
857,6.7,17,1,0,4,30,0,3,1,0,0,0,0
858,114.98,19,0,0,2,32,0,3,0,1,0,0,0
859,149.77,7,0,0,3,19,0,2,0,0,0,1,0
860,12.23,2,1,0,3,66,1,1,0,0,1,0,0
861,268.92,5,0,0,1,50,0,1,0,0,0,1,0
862,108.69,21,0,0,1,48,0,2,0,1,0,0,0
863,133.77,12,0,0,4,18,0,2,0,0,1,0,0
864,104.61,8,0,0,1,32,0,1,0,0,0,1,0
865,92.18,8,0,0,2,56,0,3,1,0,0,0,0
866,147.63,19,0,1,5,32,0,2,0,1,0,0,0
867,30.37,8,0,0,1,37,0,3,1,0,0,0,0
868,36.14,14,1,0,2,69,0,3,1,0,0,0,0
869,356.21,12,0,0,3,24,0,2,0,1,0,0,0
870,525.76,21,0,0,1,53,0,1,0,0,1,0,0
871,84.11,15,0,0,4,60,0,1,0,0,0,0,1
872,56.83,1,0,0,3,29,0,1,0,0,0,0,1
873,185.91,13,0,0,3,30,0,1,0,1,0,0,0
874,94.59,5,0,0,5,22,0,3,0,0,0,0,1
875,4.63,1,1,0,1,60,0,3,0,0,0,1,0
876,30.56,7,1,0,2,23,0,3,0,0,1,0,0
877,226.56,3,0,0,1,22,0,1,1,0,0,0,0
878,193.62,20,0,0,0,62,0,2,1,0,0,0,0
879,4.94,23,0,0,2,56,0,2,0,1,0,0,0
880,45.18,13,0,0,2,60,0,2,1,0,0,0,0
881,47.3,10,0,0,4,64,0,3,0,0,0,1,0
882,200.59,23,0,0,1,23,0,3,0,0,0,1,0
883,3.58,13,1,0,0,23,0,2,0,1,0,0,0
884,19.79,11,0,0,3,28,0,2,1,0,0,0,0
885,289.62,15,0,1,1,44,0,1,0,0,0,0,1
886,35.4,5,1,0,2,33,0,1,0,0,0,0,1
887,190.39,19,0,0,2,62,0,1,0,0,1,0,0
888,48.97,0,0,0,0,20,0,3,0,1,0,0,0
889,18.85,11,0,1,0,39,0,1,0,0,1,0,0
890,50.15,6,0,0,0,49,0,2,0,0,0,0,1
891,230.6,7,1,0,2,42,0,3,0,0,0,0,1
892,348.45,8,0,0,1,35,0,3,0,0,0,0,1
893,319.19,1,0,0,1,36,0,3,0,0,1,0,0
894,91.11,16,0,0,0,65,0,2,0,1,0,0,0
895,198.52,19,0,0,0,47,0,1,0,0,0,1,0
896,41.29,12,0,0,0,52,0,2,0,0,0,1,0
897,62.45,4,1,0,1,68,0,3,0,0,0,0,1
898,407.99,9,0,0,5,63,0,2,0,1,0,0,0
899,2.36,11,1,0,6,44,0,2,0,1,0,0,0
900,16.09,16,1,0,1,35,0,1,1,0,0,0,0
901,41.95,20,0,0,4,30,0,2,1,0,0,0,0
902,4.84,5,0,0,2,61,0,2,0,0,1,0,0
903,36.04,2,0,0,1,48,0,2,1,0,0,0,0
904,157.46,14,0,0,3,20,0,1,0,0,1,0,0
905,98.49,6,0,0,3,48,0,3,0,0,0,1,0
906,401.74,5,0,0,3,41,0,1,0,0,0,0,1
907,306.13,3,0,0,1,54,0,2,0,1,0,0,0
908,75.29,18,0,1,5,39,0,3,0,0,0,1,0
909,54.06,4,0,0,3,50,0,1,0,0,0,1,0
910,85.96,2,0,0,1,62,0,1,0,0,1,0,0
911,160.62,8,0,0,2,32,0,1,0,0,0,0,1
912,56.17,5,0,0,3,55,0,3,0,0,1,0,0
913,176.14,12,0,0,4,59,0,3,0,0,0,1,0
914,94.79,21,0,1,0,31,0,1,0,1,0,0,0
915,144.55,19,0,0,3,65,0,3,1,0,0,0,0
916,103.13,3,0,1,0,32,0,1,0,0,1,0,0
917,62.78,1,0,0,4,46,0,3,0,0,0,1,0
918,529.8425,3,0,0,2,43,0,3,1,0,0,0,0
919,259.61,7,0,0,4,39,0,1,1,0,0,0,0
920,27.17,12,0,0,1,21,0,2,0,0,0,1,0
